,Gender,Edu_level,Years_experience,Salary,J_Back end Developer,J_Data Analyst,J_Data Scientist,J_Financial Manager,J_Front end Developer,J_Full Stack Engineer,J_Human Resources Manager,J_Junior Sales Associate,J_Marketing Analyst,J_Marketing Coordinator,J_Marketing Manager,J_Operations Manager,J_Product Manager,J_Senior Project Engineer,J_Senior Software Engineer,J_Software Developer,J_Software Engineer,J_Software Engineer Manager,Gender_e
2915,Female,Bachelor,0.0,52831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2916,Male,Master,23.0,182392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2917,Female,Master,11.0,151078.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2918,Male,Bachelor,8.0,100679.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,Male,Master,20.0,167924.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,Female,Master,10.0,113334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2923,Male,Bachelor,4.0,77606.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,Female,Master,13.0,140010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2925,Male,Bachelor,20.0,142421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2926,Female,Master,24.0,192756.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2927,Male,PhD,1.0,106686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2929,Female,Bachelor,19.0,150729.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930,Male,Master,15.0,171652.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,Male,Bachelor,6.0,88552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2932,Female,Master,9.0,119918.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933,Male,PhD,21.0,174985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2934,Female,Master,23.0,174336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2935,Male,Bachelor,4.0,72389.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,Female,Master,14.0,163978.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2938,Female,PhD,15.0,145052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2940,Female,Master,8.0,122970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2941,Male,High School,4.0,80247.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,Male,Master,4.0,91062.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,Female,Master,6.0,114290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2945,Male,Bachelor,10.0,128999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,Female,PhD,18.0,162454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2947,Male,Master,8.0,122354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2949,Female,Master,3.0,73218.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2950,Male,PhD,0.0,52612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2951,Female,Master,24.0,184480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2952,Male,Bachelor,12.0,132442.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,Female,Master,5.0,102828.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2954,Male,Master,16.0,150301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2955,Female,Bachelor,22.0,171468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2956,Male,Master,13.0,147326.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,Female,Bachelor,7.0,108267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2959,Male,Master,4.0,91397.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,Female,Master,5.0,100867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2961,Male,Bachelor,2.0,64182.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,Male,Master,22.0,182506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2963,Female,Master,9.0,136986.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2964,Male,Bachelor,11.0,136662.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,Male,Master,19.0,177347.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,Female,Bachelor,3.0,70397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2968,Male,Master,9.0,146075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2969,Female,Bachelor,18.0,155795.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2970,Male,Master,9.0,132638.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,Female,PhD,22.0,178684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2972,Male,Bachelor,7.0,106218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2974,Female,Master,2.0,65840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2975,Male,PhD,0.0,52779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2976,Female,Master,23.0,185038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2977,Male,Bachelor,14.0,136449.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,Female,Master,6.0,110707.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2979,Male,Master,17.0,151670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2980,Female,Bachelor,21.0,167015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2981,Male,Master,13.0,146508.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,Female,Bachelor,6.0,104378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2984,Male,Master,3.0,70216.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,Female,Master,5.0,101733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2986,Male,Bachelor,1.0,55935.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,Male,Master,21.0,180367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2988,Female,Master,9.0,135596.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2989,Male,Bachelor,11.0,136062.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,Male,Master,19.0,177347.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,Female,Bachelor,3.0,70397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2993,Male,Master,9.0,146075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2994,Female,Bachelor,18.0,155795.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2995,Male,Master,9.0,132638.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,Female,PhD,22.0,178684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2997,Male,Bachelor,7.0,106218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2999,Female,Master,2.0,65840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,Male,PhD,0.0,52779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3001,Female,Master,23.0,185038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3002,Male,Bachelor,14.0,136449.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,Female,Master,6.0,110707.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3004,Male,Master,17.0,151670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3005,Female,Bachelor,21.0,167015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3006,Male,Master,13.0,146508.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,Female,Bachelor,6.0,104378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3009,Male,Master,3.0,70216.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,Female,Master,5.0,101733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3011,Male,Bachelor,1.0,55935.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,Male,Master,21.0,180367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3013,Female,Master,9.0,135596.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3014,Male,Bachelor,11.0,136062.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,Male,Master,19.0,177347.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,Female,Bachelor,6.0,103579.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3018,Male,Master,19.0,163780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3019,Male,Bachelor,12.0,137878.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,Female,Master,4.0,92438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3021,Male,Master,5.0,84181.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,Female,PhD,21.0,174821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3023,Male,Bachelor,10.0,126520.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,Male,Master,18.0,152168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3026,Male,Master,9.0,131547.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,Female,High School,1.0,52807.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029,Male,Master,20.0,174938.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3030,Female,Bachelor,8.0,124071.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3031,Male,Master,3.0,73640.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,Female,PhD,19.0,156486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3033,Male,Master,11.0,138859.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,Female,Bachelor,0.0,52831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3035,Male,Master,23.0,182392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3036,Female,Master,11.0,151078.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3037,Male,Bachelor,8.0,100679.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,Male,Master,20.0,167924.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,Female,Master,10.0,113334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3042,Male,Bachelor,4.0,77606.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,Female,Master,13.0,140010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3044,Male,Bachelor,20.0,142421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3045,Female,Master,24.0,192756.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3046,Male,PhD,1.0,106686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3048,Female,Bachelor,19.0,150729.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3049,Male,Master,15.0,171652.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,Male,Bachelor,6.0,88552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3051,Female,Master,9.0,119918.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3052,Male,PhD,21.0,174985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3053,Female,Master,23.0,174336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3054,Male,Bachelor,4.0,72389.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,Female,Master,14.0,163978.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3057,Female,PhD,15.0,145052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3059,Female,Master,8.0,122970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3060,Male,High School,4.0,80247.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,Male,Master,4.0,91062.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,Female,Master,6.0,114290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3064,Male,Bachelor,10.0,128999.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,Female,PhD,18.0,162454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3066,Male,Master,8.0,122354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3068,Female,Master,3.0,73218.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3069,Male,PhD,0.0,52612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3070,Female,Master,23.0,185038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3071,Male,Bachelor,12.0,132442.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,Female,Master,5.0,102828.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3073,Male,Master,16.0,150301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3074,Female,Bachelor,22.0,171468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3075,Male,Master,13.0,147326.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,Female,Bachelor,7.0,108267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3078,Male,Master,3.0,91397.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,Female,Master,5.0,100867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3080,Male,Bachelor,2.0,64182.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,Male,Master,22.0,182506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3082,Female,Master,9.0,136986.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3083,Male,Bachelor,11.0,136662.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,Male,Master,19.0,177347.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,Female,Bachelor,4.0,82944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3087,Male,PhD,23.0,188288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3088,Female,Master,14.0,141090.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3089,Male,Bachelor,19.0,152726.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,Female,Master,9.0,124141.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3091,Male,Bachelor,3.0,67556.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,Female,Master,22.0,182768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3093,Male,PhD,15.0,148727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3094,Female,Bachelor,6.0,91903.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3095,Male,Master,14.0,147708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3096,Female,Bachelor,21.0,163209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3097,Male,Master,8.0,120288.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,Male,PhD,21.0,170226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3099,Female,Master,11.0,134979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3100,Male,Bachelor,16.0,137489.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Female,Master,4.0,83577.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3102,Male,Bachelor,9.0,117904.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Female,Master,11.0,134482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3105,Female,Bachelor,5.0,100151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3106,Male,Master,3.0,88678.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,Female,PhD,21.0,181285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3108,Male,Master,16.0,154990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3109,Female,Bachelor,7.0,108204.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3110,Male,Master,19.0,175684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3111,Female,Bachelor,5.0,77766.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3112,Male,PhD,24.0,192211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3113,Female,Master,13.0,144647.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3114,Male,Bachelor,20.0,162231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3115,Female,Master,9.0,121120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3116,Male,Bachelor,4.0,79652.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,Female,Master,21.0,177002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3118,Male,Master,5.0,87584.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,Female,Bachelor,13.0,131860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3121,Female,Master,7.0,108799.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3122,Male,Bachelor,13.0,135378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3123,Female,Master,22.0,183530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3124,Male,Bachelor,18.0,150901.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,Female,Master,4.0,82697.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3127,Female,Master,12.0,130356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3128,Male,Bachelor,18.0,152560.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,Female,Master,9.0,121432.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3130,Male,Bachelor,2.0,63789.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,Female,Master,23.0,183690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3132,Male,PhD,16.0,151310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3133,Female,Bachelor,6.0,100358.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3134,Male,Master,15.0,148437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3135,Female,Bachelor,22.0,168691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3137,Male,Bachelor,1.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3138,Female,Master,5.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3139,Male,Bachelor,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3140,Female,Master,6.0,90000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3143,Female,Master,8.0,130000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3144,Male,Bachelor,1.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3145,Female,Master,7.0,120000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3146,Male,Bachelor,4.0,80000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3148,Male,Master,8.0,100000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,Female,Bachelor,2.0,55000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3151,Female,Bachelor,5.0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3153,Male,Master,14.0,180000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3154,Male,Bachelor,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3155,Female,Master,9.0,120000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3156,Female,Bachelor,3.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3158,Male,Master,9.0,140000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,Female,Bachelor,1.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3160,Male,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3161,Female,Master,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3162,Male,Bachelor,11.0,160000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,Male,Bachelor,4.0,75000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3165,Male,Master,8.0,100000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,Female,Bachelor,2.0,55000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3168,Female,Bachelor,5.0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3170,Male,Master,14.0,180000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3171,Male,Bachelor,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3172,Female,Master,9.0,120000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3173,Female,Bachelor,3.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3175,Male,Master,9.0,140000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,Female,Bachelor,1.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3177,Male,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3178,Female,Master,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3179,Male,Bachelor,11.0,160000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,Male,Bachelor,4.0,75000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3182,Male,Master,8.0,100000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,Female,Bachelor,2.0,55000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3185,Female,Bachelor,5.0,90000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3187,Male,Master,14.0,180000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3188,Male,Bachelor,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3189,Female,Master,9.0,120000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3190,Female,Bachelor,3.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3192,Male,Master,9.0,140000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,Female,Bachelor,1.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3194,Male,Master,7.0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3195,Female,Master,2.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3196,Male,Bachelor,11.0,160000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,Male,Bachelor,4.0,75000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3199,Male,Master,8.0,100000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
